DATASET,SIZE,DIM,SOURCE,TARGET,SPLIT,MEASURE,METHOD,mean,iqr,cilo,cihi,whishi,whislo,q1,med,q3
lj,81-85,32,node2vec,SimplE,test,Hit@1,transformed,0.03240639259259259,0.05,0.015970795718282617,0.029483204281717384,0.096774,0.0,0.0,0.022727,0.05
lj,81-85,32,node2vec,SimplE,test,Hit@1,target,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lj,81-85,32,deepWalk,TransH,test,MRR,source,0.05602514814814815,0.020579999999999994,0.04882714631764513,0.054388853682354875,0.091445,0.027355,0.0424545,0.051608,0.0630345
lj,81-85,32,deepWalk,TransH,test,MRR,source2target,0.1622070740740741,0.07335199999999997,0.13790437807054934,0.15772762192945067,0.27645,0.051923,0.112238,0.147816,0.18558999999999998
lj,81-85,32,deepWalk,TransH,test,MRR,transformed,0.05618302222222222,0.02420549999999999,0.0512002539451778,0.0577417460548222,0.102091,0.026155,0.042239,0.054471,0.06644449999999999
lj,81-85,32,deepWalk,TransH,test,MRR,target,0.1635006740740741,0.072156,0.135108986476968,0.15460901352303197,0.276461,0.05143,0.1152465,0.144859,0.1874025
lj,81-85,32,deepWalk,TransH,test,MR,source,40.31848668888889,5.314926,39.87349248403578,41.30984151596422,50.868423,31.5,38.109352,40.591667,43.424278
lj,81-85,32,deepWalk,TransH,test,MR,source2target,28.057283014814818,6.41525,27.56417920963425,29.29788879036575,38.974998,16.721983,25.4173715,28.431034,31.832621500000002
lj,81-85,32,deepWalk,TransH,test,MR,transformed,47.664305651851855,3.9606594999999984,47.51027550655351,48.58063649344649,55.59259,41.021736,46.3578585,48.045456,50.318518
lj,81-85,32,deepWalk,TransH,test,MR,target,28.049920548148144,6.525321999999999,27.488272831280305,29.25172916871969,38.904762,16.734913,25.311216,28.370001,31.836538
lj,81-85,32,deepWalk,TransH,test,Hit@10,source,0.1205254148148148,0.07352700000000001,0.10006473135556332,0.11993526864443668,0.238095,0.0,0.081645,0.11,0.155172
lj,81-85,32,deepWalk,TransH,test,Hit@10,source2target,0.3244138074074074,0.138565,0.2979435310740766,0.33539046892592334,0.532258,0.115385,0.242589,0.316667,0.381154
lj,81-85,32,deepWalk,TransH,test,Hit@10,transformed,0.11238236296296297,0.060820499999999986,0.10195068554967616,0.11838731445032384,0.227745,0.014286,0.078947,0.110169,0.1397675
lj,81-85,32,deepWalk,TransH,test,Hit@10,target,0.32349285925925925,0.14478400000000002,0.2952511943855166,0.3343788056144834,0.516129,0.071429,0.24199199999999998,0.314815,0.386776
lj,81-85,32,deepWalk,TransH,test,Hit@3,source,0.0323198,0.037859500000000004,0.017961269679926416,0.028192730320073585,0.102941,0.0,0.010527499999999999,0.023077,0.048387
lj,81-85,32,deepWalk,TransH,test,Hit@3,source2target,0.16111295555555555,0.11177549999999999,0.13262343776617797,0.16283056223382203,0.304348,0.018519,0.092349,0.147727,0.2041245
lj,81-85,32,deepWalk,TransH,test,Hit@3,transformed,0.03569111111111112,0.032759,0.03010847007870441,0.0389615299212956,0.098765,0.0,0.017241,0.034535,0.05
lj,81-85,32,deepWalk,TransH,test,Hit@3,target,0.16126898518518518,0.1109395,0.1331574015017683,0.1631385984982317,0.326087,0.02,0.092808,0.148148,0.2037475
lj,81-85,32,deepWalk,TransH,test,Hit@1,source,0.005267666666666666,0.0084035,-0.0011355152536282405,0.0011355152536282405,0.02,0.0,0.0,0.0,0.0084035
lj,81-85,32,deepWalk,TransH,test,Hit@1,source2target,0.07594145925925926,0.06428600000000001,0.04394541303091032,0.06131858696908968,0.182927,0.0,0.035714,0.052632,0.1
lj,81-85,32,deepWalk,TransH,test,Hit@1,transformed,0.011919696296296297,0.017857,0.0052790892028274534,0.010104910797172547,0.044118,0.0,0.0,0.007692,0.017857
lj,81-85,32,deepWalk,TransH,test,Hit@1,target,0.07769216296296295,0.0654765,0.04670854780696264,0.06440345219303736,0.182927,0.0,0.0345235,0.055556,0.1
lj,81-85,32,node2vec,TransH,test,MRR,source,0.0642941037037037,0.019324999999999995,0.054381727045116235,0.05960427295488377,0.097843,0.031374,0.049542,0.056993,0.068867
lj,81-85,32,node2vec,TransH,test,MRR,source2target,0.16206515555555556,0.06964750000000001,0.13549694524578176,0.15431905475421825,0.276232,0.051244,0.1142585,0.144908,0.18390600000000001
lj,81-85,32,node2vec,TransH,test,MRR,transformed,0.15985049629629627,0.06604699999999998,0.13634145951610824,0.15419054048389177,0.270161,0.059236,0.1212515,0.145266,0.18729849999999998
lj,81-85,32,node2vec,TransH,test,MRR,target,0.1635006740740741,0.072156,0.135108986476968,0.15460901352303197,0.276461,0.05143,0.1152465,0.144859,0.1874025
lj,81-85,32,node2vec,TransH,test,MR,source,37.91385545185185,5.725193500000003,37.54991646323279,39.097139536767216,47.738094,26.782608,35.347076,38.323528,41.072269500000004
lj,81-85,32,node2vec,TransH,test,MR,source2target,28.06112977777778,6.29701,27.430372281519656,29.132127718480344,38.950001,16.743534,25.4861105,28.28125,31.7831205
lj,81-85,32,node2vec,TransH,test,MR,transformed,29.40057411111111,5.160843500000006,28.56653474096053,29.961243259039467,39.588234,20.974998,27.047041999999998,29.263889,32.2078855
lj,81-85,32,node2vec,TransH,test,MR,target,28.049920548148144,6.525321999999999,27.488272831280305,29.25172916871969,38.904762,16.734913,25.311216,28.370001,31.836538
lj,81-85,32,node2vec,TransH,test,Hit@10,source,0.15723111851851848,0.07049049999999998,0.13912403564159204,0.15817396435840797,0.263889,0.034483,0.11483550000000001,0.148649,0.185326
lj,81-85,32,node2vec,TransH,test,Hit@10,source2target,0.3248799259259259,0.14232899999999998,0.2974349240157489,0.33589907598425106,0.532258,0.119048,0.24341649999999998,0.316667,0.38574549999999996
lj,81-85,32,node2vec,TransH,test,Hit@10,transformed,0.3157193925925926,0.11460149999999997,0.2880855771001753,0.31905642289982467,0.475,0.088235,0.258796,0.303571,0.3733975
lj,81-85,32,node2vec,TransH,test,Hit@10,target,0.32349285925925925,0.14478400000000002,0.2952511943855166,0.3343788056144834,0.516129,0.071429,0.24199199999999998,0.314815,0.386776
lj,81-85,32,node2vec,TransH,test,Hit@3,source,0.040081651851851856,0.03783299999999999,0.023733850468195726,0.033958149531804274,0.098684,0.0,0.0152685,0.028846,0.053101499999999996
lj,81-85,32,node2vec,TransH,test,Hit@3,source2target,0.15986894074074073,0.11026149999999998,0.12612701563182838,0.15592498436817165,0.326087,0.018519,0.09495200000000001,0.141026,0.2052135
lj,81-85,32,node2vec,TransH,test,Hit@3,transformed,0.15635828888888892,0.09233549999999999,0.13567124999090968,0.16062475000909032,0.317073,0.021739,0.1,0.148148,0.1923355
lj,81-85,32,node2vec,TransH,test,Hit@3,target,0.16126898518518518,0.1109395,0.1331574015017683,0.1631385984982317,0.326087,0.02,0.092808,0.148148,0.2037475
lj,81-85,32,node2vec,TransH,test,Hit@1,source,0.006877696296296297,0.0072794999999999995,-0.000983635781375234,0.000983635781375234,0.017857,0.0,0.0,0.0,0.0072794999999999995
lj,81-85,32,node2vec,TransH,test,Hit@1,source2target,0.07581428148148148,0.069097,0.044717331054923475,0.06339066894507651,0.182927,0.0,0.029514,0.054054,0.098611
lj,81-85,32,node2vec,TransH,test,Hit@1,transformed,0.07589117777777776,0.05660699999999999,0.05235103088449648,0.06764896911550351,0.178082,0.0,0.037749500000000005,0.06,0.0943565
lj,81-85,32,node2vec,TransH,test,Hit@1,target,0.07769216296296295,0.0654765,0.04670854780696264,0.06440345219303736,0.182927,0.0,0.0345235,0.055556,0.1
lj,81-85,32,deepWalk,TransD,test,MRR,source,0.052133888888888896,0.014717499999999994,0.046147311269676486,0.05012468873032351,0.079046,0.02837,0.0422705,0.048136,0.056988
lj,81-85,32,deepWalk,TransD,test,MRR,source2target,0.14746823703703704,0.06774549999999999,0.11648295125665831,0.1347910487433417,0.24654,0.041949,0.101525,0.125637,0.1692705
lj,81-85,32,deepWalk,TransD,test,MRR,transformed,0.07201586666666665,0.026165499999999994,0.06170941073733448,0.06878058926266552,0.119717,0.038561,0.054969000000000004,0.065245,0.0811345
lj,81-85,32,deepWalk,TransD,test,MRR,target,0.1592588962962963,0.07846850000000001,0.13162701568640117,0.15283298431359882,0.269645,0.05189,0.1086795,0.14223,0.187148
lj,81-85,32,deepWalk,TransD,test,MR,source,40.24275431851852,5.244605999999997,39.94650140973759,41.36384659026241,50.400002,32.025002,37.877924,40.655174,43.12253
lj,81-85,32,deepWalk,TransD,test,MR,source2target,28.566350792592594,5.648132500000003,28.30346726039586,29.829864739604144,38.599998,17.758707,26.093973,29.066666,31.7421055
lj,81-85,32,deepWalk,TransD,test,MR,transformed,34.70991564444444,5.2592010000000045,34.216777273707756,35.638066726292244,45.35965,25.934782,32.3055745,34.927422,37.5647755
lj,81-85,32,deepWalk,TransD,test,MR,target,28.082576333333336,5.9842625,27.546221001491585,29.163456998508412,39.049999,16.693966,25.543515,28.354839,31.5277775
lj,81-85,32,deepWalk,TransD,test,Hit@10,source,0.11422245925925925,0.06546300000000002,0.0946023719821187,0.1122936280178813,0.216667,0.0,0.07453699999999999,0.103448,0.14
lj,81-85,32,deepWalk,TransD,test,Hit@10,source2target,0.30055078518518513,0.13513300000000003,0.2635582769359737,0.3000777230640263,0.502155,0.088235,0.225,0.281818,0.36013300000000004
lj,81-85,32,deepWalk,TransD,test,Hit@10,transformed,0.16064035555555556,0.081081,0.13798000401268146,0.15989199598731857,0.30137,0.059783,0.115164,0.148936,0.196245
lj,81-85,32,deepWalk,TransD,test,Hit@10,target,0.3212811333333333,0.11822349999999998,0.2998141576620077,0.3317638423379923,0.508065,0.105263,0.2567765,0.315789,0.375
lj,81-85,32,deepWalk,TransD,test,Hit@3,source,0.02410811851851852,0.029412,0.013882730393322568,0.021831269606677434,0.072917,0.0,0.0,0.017857,0.029412
lj,81-85,32,deepWalk,TransD,test,Hit@3,source2target,0.14180038518518523,0.10107200000000001,0.10398973841676522,0.1313042615832348,0.304878,0.0,0.076923,0.117647,0.17799500000000001
lj,81-85,32,deepWalk,TransD,test,Hit@3,transformed,0.04296864444444444,0.0386365,0.02887027826538853,0.03931172173461148,0.1,0.0,0.0213635,0.034091,0.06
lj,81-85,32,deepWalk,TransD,test,Hit@3,target,0.15374017037037038,0.10939399999999999,0.11521823577611617,0.14478176422388384,0.326087,0.017857,0.08477000000000001,0.13,0.194164
lj,81-85,32,deepWalk,TransD,test,Hit@1,source,0.004191637037037037,0.004367,-0.0005900868819651963,0.0005900868819651963,0.010638,0.0,0.0,0.0,0.004367
lj,81-85,32,deepWalk,TransD,test,Hit@1,source2target,0.06416315555555556,0.061656,0.035786789376128655,0.05244921062387134,0.166667,0.0,0.024128,0.044118,0.085784
lj,81-85,32,deepWalk,TransD,test,Hit@1,transformed,0.013104592592592593,0.018693500000000002,0.004053057905194321,0.009104942094805678,0.045455,0.0,0.0,0.006579,0.018693500000000002
lj,81-85,32,deepWalk,TransD,test,Hit@1,target,0.07454522962962963,0.06828000000000001,0.04340572743288674,0.06185827256711326,0.182927,0.0,0.030331,0.052632,0.098611
lj,81-85,32,node2vec,TransD,test,MRR,source,0.05809256296296297,0.0173465,0.05194307004854379,0.056630929951456216,0.085721,0.031103,0.046457,0.054287,0.0638035
lj,81-85,32,node2vec,TransD,test,MRR,source2target,0.15172120000000003,0.07480099999999998,0.11838458327046515,0.13859941672953482,0.288324,0.047758,0.102471,0.128492,0.17727199999999999
lj,81-85,32,node2vec,TransD,test,MRR,transformed,0.1404854222222222,0.05670250000000002,0.11991312653431839,0.13523687346568158,0.238968,0.060432,0.105432,0.127575,0.16213450000000001
lj,81-85,32,node2vec,TransD,test,MRR,target,0.1592588962962963,0.07846850000000001,0.13162701568640117,0.15283298431359882,0.269645,0.05189,0.1086795,0.14223,0.187148
lj,81-85,32,node2vec,TransD,test,MR,source,38.33335293333333,5.7682629999999975,38.03538073642657,39.59424326357344,46.911766,27.865217,35.681160000000006,38.814812,41.449423
lj,81-85,32,node2vec,TransD,test,MR,source2target,28.417257007407407,5.758755999999998,27.800800361108685,29.357093638891314,39.375,17.717392,26.0627925,28.578947,31.8215485
lj,81-85,32,node2vec,TransD,test,MR,transformed,29.721944666666666,4.865876,29.042503954689884,30.357498045310116,38.940002,20.950001,27.35382,29.700001,32.219696
lj,81-85,32,node2vec,TransD,test,MR,target,28.082576333333336,5.9842625,27.546221001491585,29.163456998508412,39.049999,16.693966,25.543515,28.354839,31.5277775
lj,81-85,32,node2vec,TransD,test,Hit@10,source,0.14003404444444442,0.069271,0.1222188194640231,0.1409391805359769,0.256757,0.019737,0.1,0.131579,0.169271
lj,81-85,32,node2vec,TransD,test,Hit@10,source2target,0.3062876666666666,0.131186,0.27957061170197245,0.3150233882980275,0.517413,0.119048,0.2285015,0.297297,0.3596875
lj,81-85,32,node2vec,TransD,test,Hit@10,transformed,0.3098148592592593,0.09600949999999997,0.2925828041002891,0.3185291958997109,0.45,0.117647,0.25641,0.305556,0.3524195
lj,81-85,32,node2vec,TransD,test,Hit@10,target,0.3212811333333333,0.11822349999999998,0.2998141576620077,0.3317638423379923,0.508065,0.105263,0.2567765,0.315789,0.375
lj,81-85,32,node2vec,TransD,test,Hit@3,source,0.02924654074074074,0.031902,0.017428271420093042,0.02604972857990696,0.088235,0.0,0.0109905,0.021739,0.0428925
lj,81-85,32,node2vec,TransD,test,Hit@3,source2target,0.1417850740740741,0.09710049999999998,0.10850138372286203,0.13474261627713796,0.294521,0.0,0.0783625,0.121622,0.17546299999999998
lj,81-85,32,node2vec,TransD,test,Hit@3,transformed,0.1337370518518519,0.07595400000000001,0.11473678519972876,0.13526321480027123,0.269608,0.026316,0.090713,0.125,0.166667
lj,81-85,32,node2vec,TransD,test,Hit@3,target,0.15374017037037038,0.10939399999999999,0.11521823577611617,0.14478176422388384,0.326087,0.017857,0.08477000000000001,0.13,0.194164
lj,81-85,32,node2vec,TransD,test,Hit@1,source,0.004750540740740741,0.0046440000000000006,-0.0006275162536859107,0.0006275162536859107,0.01087,0.0,0.0,0.0,0.0046440000000000006
lj,81-85,32,node2vec,TransD,test,Hit@1,source2target,0.07023565925925926,0.06990299999999999,0.0405544210419022,0.05944557895809781,0.191781,0.0,0.0232685,0.05,0.09317149999999999
lj,81-85,32,node2vec,TransD,test,Hit@1,transformed,0.054269903703703715,0.046884999999999996,0.030249707245033612,0.04292029275496639,0.133333,0.0,0.0187065,0.036585,0.0655915
lj,81-85,32,node2vec,TransD,test,Hit@1,target,0.07454522962962963,0.06828000000000001,0.04340572743288674,0.06185827256711326,0.182927,0.0,0.030331,0.052632,0.098611
lj,71-75,32,deepWalk,TransE,test,MRR,source,0.0749681304347826,0.032000999999999995,0.06505740958572097,0.07297659041427902,0.12874,0.032414,0.056277,0.069017,0.088278
lj,71-75,32,deepWalk,TransE,test,MRR,source2target,0.17963563975155278,0.07609400000000002,0.15684763569937976,0.17567836430062023,0.310805,0.052164,0.126847,0.166263,0.202941
lj,71-75,32,deepWalk,TransE,test,MRR,transformed,0.15723542857142855,0.086453,0.14135788209475753,0.16275211790524247,0.304353,0.045852,0.108849,0.152055,0.195302
lj,71-75,32,deepWalk,TransE,test,MRR,target,0.17854727950310556,0.07828900000000001,0.15546404103173367,0.17483795896826632,0.312964,0.055856,0.12468,0.165151,0.202969
lj,71-75,32,deepWalk,TransE,test,MR,source,33.207605062111796,4.908728,32.77899071994303,33.99373728005697,42.314816,24.077923,31.035715,33.386364,35.944443
lj,71-75,32,deepWalk,TransE,test,MR,source2target,24.18205881987578,7.740258999999998,23.762270949612923,25.67772705038708,37.428574,13.84971,20.378788,24.719999,28.119047
lj,71-75,32,deepWalk,TransE,test,MR,transformed,26.71083666459628,5.6038689999999995,25.88068860656619,27.26745939343381,36.284946,16.630209,23.44375,26.574074,29.047619
lj,71-75,32,deepWalk,TransE,test,MR,target,24.145631316770185,7.285025000000001,23.679680570082716,25.482481429917286,37.178574,13.890173,20.826086,24.581081,28.111111
lj,71-75,32,deepWalk,TransE,test,Hit@10,source,0.15516972670807452,0.083104,0.13257426502958522,0.1531397349704148,0.310345,0.02,0.104396,0.142857,0.1875
lj,71-75,32,deepWalk,TransE,test,Hit@10,source2target,0.3606162049689441,0.14090000000000003,0.33256597327046294,0.367434026729537,0.598266,0.107143,0.274194,0.35,0.415094
lj,71-75,32,deepWalk,TransE,test,Hit@10,transformed,0.3112116645962733,0.134259,0.3028316863400929,0.3360563136599071,0.515625,0.097345,0.240741,0.319444,0.375
lj,71-75,32,deepWalk,TransE,test,Hit@10,target,0.3623505155279503,0.14499999999999996,0.33205866660196687,0.3679413333980331,0.598266,0.104167,0.28,0.35,0.425
lj,71-75,32,deepWalk,TransE,test,Hit@3,source,0.04975507453416148,0.048352000000000006,0.03401724584509174,0.04598275415490826,0.138889,0.0,0.023077,0.04,0.071429
lj,71-75,32,deepWalk,TransE,test,Hit@3,source2target,0.18220569565217393,0.10336699999999999,0.15387705648721042,0.1794569435127896,0.35,0.025,0.117647,0.166667,0.221014
lj,71-75,32,deepWalk,TransE,test,Hit@3,transformed,0.15213207453416147,0.10422499999999998,0.13575289328682758,0.16154510671317243,0.333333,0.014493,0.1,0.148649,0.204225
lj,71-75,32,deepWalk,TransE,test,Hit@3,target,0.17948501242236026,0.103175,0.1539008132872961,0.17943318671270392,0.338542,0.02381,0.111111,0.166667,0.214286
lj,71-75,32,deepWalk,TransE,test,Hit@1,source,0.017076236024844718,0.025,0.00940666665551153,0.015593333344488472,0.0625,0.0,0.0,0.0125,0.025
lj,71-75,32,deepWalk,TransE,test,Hit@1,source2target,0.08600885714285715,0.062963,0.06197637810523889,0.07755762189476109,0.193878,0.0,0.037037,0.069767,0.1
lj,71-75,32,deepWalk,TransE,test,Hit@1,transformed,0.07164506832298137,0.074519,0.05327951570008255,0.07172048429991745,0.214286,0.0,0.03125,0.0625,0.105769
lj,71-75,32,deepWalk,TransE,test,Hit@1,target,0.08477121118012423,0.061562,0.06381172850586404,0.07904627149413597,0.175,0.0,0.04,0.071429,0.101562
lj,71-75,32,node2vec,DistMult,test,MRR,source,0.08273818012422361,0.040206,0.06753917758205986,0.07748882241794013,0.157772,0.030703,0.058358,0.072514,0.098564
lj,71-75,32,node2vec,DistMult,test,MRR,source2target,0.0827051055900621,0.040157,0.06754524051541505,0.07748275948458494,0.157782,0.030724,0.058266,0.072514,0.098423
lj,71-75,32,node2vec,DistMult,test,MRR,transformed,0.17370827329192548,0.074874,0.1619605903665908,0.18048940963340918,0.286985,0.057253,0.127982,0.171225,0.202856
lj,71-75,32,node2vec,DistMult,test,MRR,target,0.06054768322981367,0.019027000000000002,0.05385072585817671,0.058559274141823284,0.094347,0.032643,0.04904,0.056205,0.068067
lj,71-75,32,node2vec,DistMult,test,MR,source,30.788435012422358,8.000411999999997,29.70125935163017,31.68109464836983,47.0,15.508928,27.21698,30.691177,35.217392
lj,71-75,32,node2vec,DistMult,test,MR,source2target,30.787430111801243,8.007714999999997,29.70035572709358,31.68199827290642,47.0,15.505953,27.209677,30.691177,35.217392
lj,71-75,32,node2vec,DistMult,test,MR,transformed,25.717695993788816,6.752085000000001,24.637515012987183,26.308430987012816,38.333332,13.536884,22.331249,25.472973,29.083334
lj,71-75,32,node2vec,DistMult,test,MR,target,33.67781595031056,6.170636000000002,32.73648663617996,34.26351336382004,44.921051,25.555172,31.107143,33.5,37.277779
lj,71-75,32,node2vec,DistMult,test,Hit@10,source,0.20009050931677022,0.112821,0.17492928154965864,0.20284871845034136,0.4,0.027778,0.133333,0.188889,0.246154
lj,71-75,32,node2vec,DistMult,test,Hit@10,source2target,0.20012704347826088,0.112821,0.17492928154965864,0.20284871845034136,0.4,0.027778,0.133333,0.188889,0.246154
lj,71-75,32,node2vec,DistMult,test,Hit@10,transformed,0.34022237888198753,0.114286,0.3296090122156716,0.3578909877843284,0.571429,0.15625,0.285714,0.34375,0.4
lj,71-75,32,node2vec,DistMult,test,Hit@10,target,0.15226232298136647,0.085227,0.13651357916197124,0.15760442083802875,0.3,0.0,0.102273,0.147059,0.1875
lj,71-75,32,node2vec,DistMult,test,Hit@3,source,0.05924204347826087,0.055317,0.043155443175317255,0.05684455682468275,0.15,0.0,0.026316,0.05,0.081633
lj,71-75,32,node2vec,DistMult,test,Hit@3,source2target,0.05893076397515527,0.054934000000000004,0.04320283304215482,0.05679716695784519,0.15,0.0,0.026316,0.05,0.08125
lj,71-75,32,node2vec,DistMult,test,Hit@3,transformed,0.16884825465838513,0.09222000000000001,0.15525631195885095,0.17807768804114907,0.349385,0.022222,0.119048,0.166667,0.211268
lj,71-75,32,node2vec,DistMult,test,Hit@3,target,0.03405582608695652,0.049296,0.018900441578003857,0.031099558421996146,0.119048,0.0,0.0,0.025,0.049296
lj,71-75,32,node2vec,DistMult,test,Hit@1,source,0.012441167701863353,0.014706,-0.0018196224065618978,0.0018196224065618978,0.036765,0.0,0.0,0.0,0.014706
lj,71-75,32,node2vec,DistMult,test,Hit@1,source2target,0.012441167701863353,0.014706,-0.0018196224065618978,0.0018196224065618978,0.036765,0.0,0.0,0.0,0.014706
lj,71-75,32,node2vec,DistMult,test,Hit@1,transformed,0.0862904099378882,0.073718,0.06495262610043996,0.08319537389956004,0.222222,0.0,0.041667,0.074074,0.115385
lj,71-75,32,node2vec,DistMult,test,Hit@1,target,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lj,71-75,32,node2vec,TransE,test,MRR,source,0.06974450931677019,0.03262999999999999,0.057818581318773654,0.06589341868122635,0.130138,0.032432,0.049374,0.061856,0.082004
lj,71-75,32,node2vec,TransE,test,MRR,source2target,0.18006945341614905,0.076797,0.15859965116573277,0.17760434883426723,0.315593,0.054006,0.127279,0.168102,0.204076
lj,71-75,32,node2vec,TransE,test,MRR,transformed,0.17935765838509315,0.08235300000000001,0.15597618876325364,0.17635581123674637,0.325468,0.062949,0.12571,0.166166,0.208063
lj,71-75,32,node2vec,TransE,test,MRR,target,0.17854727950310556,0.07828900000000001,0.15546404103173367,0.17483795896826632,0.312964,0.055856,0.12468,0.165151,0.202969
lj,71-75,32,node2vec,TransE,test,MR,source,34.24737088198758,5.809521,34.35616959900776,35.793832400992244,45.282608,23.603447,31.976192,35.075001,37.785713
lj,71-75,32,node2vec,TransE,test,MR,source2target,24.13291744720497,7.564394,23.85948831235806,25.731423687641943,37.321426,13.710983,20.560606,24.795456,28.125
lj,71-75,32,node2vec,TransE,test,MR,transformed,25.028889236024845,5.387986999999999,24.494865406129186,25.828212593870816,35.740742,15.867647,22.522728,25.161539,27.910715
lj,71-75,32,node2vec,TransE,test,MR,target,24.145631316770185,7.285025000000001,23.679680570082716,25.482481429917286,37.178574,13.890173,20.826086,24.581081,28.111111
lj,71-75,32,node2vec,TransE,test,Hit@10,source,0.14909588819875777,0.073077,0.13381493916739265,0.15189906083260737,0.278912,0.0,0.1,0.142857,0.173077
lj,71-75,32,node2vec,TransE,test,Hit@10,source2target,0.3639266086956522,0.15033400000000002,0.3313986729995868,0.36860132700041315,0.586705,0.107143,0.274194,0.35,0.424528
lj,71-75,32,node2vec,TransE,test,Hit@10,transformed,0.346886149068323,0.11153800000000003,0.3310270314168978,0.3586289685831022,0.5,0.133333,0.288462,0.344828,0.4
lj,71-75,32,node2vec,TransE,test,Hit@10,target,0.3623505155279503,0.14499999999999996,0.33205866660196687,0.3679413333980331,0.598266,0.104167,0.28,0.35,0.425
lj,71-75,32,node2vec,TransE,test,Hit@3,source,0.03566234782608696,0.052083,0.02212659677676028,0.03501540322323972,0.129902,0.0,0.0,0.028571,0.052083
lj,71-75,32,node2vec,TransE,test,Hit@3,source2target,0.18360608074534165,0.099744,0.1543253423554937,0.17900865764450632,0.35,0.0,0.117647,0.166667,0.217391
lj,71-75,32,node2vec,TransE,test,Hit@3,transformed,0.1763905093167702,0.098901,0.14847664955586984,0.17295135044413015,0.35,0.02381,0.115385,0.160714,0.214286
lj,71-75,32,node2vec,TransE,test,Hit@3,target,0.17948501242236026,0.103175,0.1539008132872961,0.17943318671270392,0.338542,0.02381,0.111111,0.166667,0.214286
lj,71-75,32,node2vec,TransE,test,Hit@1,source,0.01588213043478261,0.02381,-0.002946090677290819,0.002946090677290819,0.059524,0.0,0.0,0.0,0.02381
lj,71-75,32,node2vec,TransE,test,Hit@1,source2target,0.08593064596273292,0.065904,0.06327447837059327,0.07958352162940674,0.2,0.0,0.037037,0.071429,0.102941
lj,71-75,32,node2vec,TransE,test,Hit@1,transformed,0.0898655403726708,0.074871,0.06216496156659216,0.08069303843340786,0.225,0.0,0.038462,0.071429,0.113333
lj,71-75,32,node2vec,TransE,test,Hit@1,target,0.08477121118012423,0.061562,0.06381172850586404,0.07904627149413597,0.175,0.0,0.04,0.071429,0.101562
lj,71-75,32,deepWalk,DistMult,test,MRR,source,0.08294259627329192,0.039525,0.07098543998236373,0.08076656001763627,0.15115,0.026609,0.056648,0.075876,0.096173
lj,71-75,32,deepWalk,DistMult,test,MRR,source2target,0.08294596273291927,0.039525,0.07099643998236373,0.08077756001763627,0.15124,0.026609,0.056648,0.075887,0.096173
lj,71-75,32,deepWalk,DistMult,test,MRR,transformed,0.12433808074534161,0.061264999999999986,0.11661547730599656,0.13177652269400345,0.242248,0.022319,0.089227,0.124196,0.150492
lj,71-75,32,deepWalk,DistMult,test,MRR,target,0.06054768322981367,0.019027000000000002,0.05385072585817671,0.058559274141823284,0.094347,0.032643,0.04904,0.056205,0.068067
lj,71-75,32,deepWalk,DistMult,test,MR,source,30.387764149068328,8.882842999999998,28.77589622216976,30.97410377783024,43.944443,13.682377,25.933823,29.875,34.816666
lj,71-75,32,deepWalk,DistMult,test,MR,source2target,30.384887534161496,8.866179999999996,28.77795799071053,30.97204200928947,43.944443,13.681353,25.933823,29.875,34.800003
lj,71-75,32,deepWalk,DistMult,test,MR,transformed,32.36442186956522,8.351253,30.941669625073626,33.008326374926376,48.0,15.584415,27.872883,31.974998,36.224136
lj,71-75,32,deepWalk,DistMult,test,MR,target,33.67781595031056,6.170636000000002,32.73648663617996,34.26351336382004,44.921051,25.555172,31.107143,33.5,37.277779
lj,71-75,32,deepWalk,DistMult,test,Hit@10,source,0.2017197204968944,0.122895,0.17977979194516358,0.2101922080548364,0.431548,0.0,0.136364,0.194986,0.259259
lj,71-75,32,deepWalk,DistMult,test,Hit@10,source2target,0.20174476397515528,0.123636,0.17968810554483294,0.21028389445516704,0.433036,0.0,0.136364,0.194986,0.26
lj,71-75,32,deepWalk,DistMult,test,Hit@10,transformed,0.2535367701863354,0.1375,0.24489166660531342,0.2789183333946866,0.462963,0.0,0.1875,0.261905,0.325
lj,71-75,32,deepWalk,DistMult,test,Hit@10,target,0.15226232298136647,0.085227,0.13651357916197124,0.15760442083802875,0.3,0.0,0.102273,0.147059,0.1875
lj,71-75,32,deepWalk,DistMult,test,Hit@3,source,0.059268645962732916,0.065105,0.044576341304283125,0.06068765869571687,0.166667,0.0,0.020833,0.052632,0.085938
lj,71-75,32,deepWalk,DistMult,test,Hit@3,source2target,0.05938999999999999,0.065105,0.044576341304283125,0.06068765869571687,0.166667,0.0,0.020833,0.052632,0.085938
lj,71-75,32,deepWalk,DistMult,test,Hit@3,transformed,0.1140465093167702,0.081774,0.10526683036351199,0.125503169636488,0.275615,0.0,0.071429,0.115385,0.153203
lj,71-75,32,deepWalk,DistMult,test,Hit@3,target,0.03405582608695652,0.049296,0.018900441578003857,0.031099558421996146,0.119048,0.0,0.0,0.025,0.049296
lj,71-75,32,deepWalk,DistMult,test,Hit@1,source,0.012634409937888197,0.011765,-0.001455722671916274,0.001455722671916274,0.029412,0.0,0.0,0.0,0.011765
